time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0267537738003,-0.12132522319,12.0931716122,6.21676138488,0.0113355628186,0.0,0.033460370043,-0.366329761224,2.84709894636,-0.0806912066214,0.0648127376931,0.0,451.32084443764586,452.8389926084779,450.3166457308488,450.29817127736675
1.3800000000000008,0.0284747214868,-0.144899758046,12.2699732711,6.2119205537,0.0158476211447,0.0,0.0234135958774,-0.420018718435,3.04572546944,-0.0806591685413,0.0904784922754,0.0,475.3052100624202,477.27196278062195,474.1118120208441,474.1094711688216
1.4400000000000008,0.0295725604832,-0.171415027268,12.4532157549,6.20720389743,0.0211472632941,0.0,0.0126992810906,-0.46424939045,3.06226231411,-0.0748026878822,0.0836384139924,0.0,419.48227854624946,418.8948540009446,419.5432778009461,420.0461227624441
1.5000000000000009,0.0297613531696,-0.201262491294,12.6451547788,6.20282153473,0.0263609063428,0.0,-0.00704417256325,-0.531173529693,3.33487352644,-0.0697291322462,0.0927147608231,0.0,498.8501385797017,499.5177717982419,496.2787138511623,496.6474355215827
1.560000000000001,0.0286806712698,-0.235081031616,12.851519882,6.19915172994,0.0318927270696,0.0,-0.0296176826232,-0.596519754221,3.54326418689,-0.0479803663013,0.0911416517611,0.0,481.5974273715798,481.4848680036089,479.83834443363037,481.48407121777876
1.620000000000001,0.026280201083,-0.27247506163,13.0653219275,6.19629556154,0.0370688571423,0.0,-0.0508928887378,-0.650206236419,3.58328781757,-0.0468584260205,0.074114896785,0.0,431.4361509830915,430.00237204550155,430.82368396911335,430.9170916037912
1.680000000000001,0.0224067124065,-0.313379374707,13.2842013715,6.19391039158,0.0412328326599,0.0,-0.0786682577307,-0.713510214009,3.71221764144,-0.0283879338743,0.0577402015448,0.0,460.1741486426715,458.8794778397633,458.1570048945018,459.62242952357354
1.740000000000001,0.0166550242907,-0.358397738747,13.5137838873,6.19194503861,0.0450094500307,0.0,-0.11346233584,-0.787256097883,3.93970740267,-0.043357112397,0.0717180445476,0.0,488.5346780720431,489.57827684230796,490.1581148283428,489.04400455575177
1.8000000000000012,0.00886878935206,-0.407594787755,13.7537602718,6.1898849038,0.0493694272791,0.0,-0.146514027079,-0.852850154741,4.05901465424,-0.0206084287709,0.0744973781392,0.0,459.6684937738802,459.8925983176173,457.24908816728953,459.0573468524227
1.8600000000000012,-0.00111659955488,-0.460990991162,14.0032642615,6.18853730726,0.0551672422224,0.0,-0.186916397774,-0.927109445085,4.25698528754,-0.0264466107161,0.122038742183,0.0,480.59200838838376,484.1885373176949,484.66971381402135,484.2307147332826
1.9200000000000013,-0.0133355255375,-0.518310852173,14.2586859683,6.18674453402,0.0621573244801,0.0,-0.221009176268,-0.98370317701,4.25699072993,-0.0378225085935,0.102139124857,0.0,424.4529595491512,422.7542013856046,424.3411567199413,423.3630255375281
1.9800000000000013,-0.0276777289405,-0.578996195066,14.5134282819,6.18489805468,0.0685388909631,0.0,-0.257595433776,-1.03932489815,4.23442003341,-0.0194838611336,0.113682981487,0.0,415.4977766449898,416.5193902163129,415.89065390032215,417.49352066422983
